premise,hypothesis,gold_label,heuristic,pred_full,pred_hyp_only,pred_prem_only
A man in a green shirt is singing karaoke while a young woman with long brownish hair stands by and listens.,A man is singing his girlfriend's favorite song as she watches.,1,standard,1,1,1
An Asian man is standing on a rusty dock surrounded by ropes and tires and is sticking a fishing pole into the water in front of him.,The smugglers will be coming into port shortly to pillage,2,standard,1,1,1
A group of men work on some streetcar rails.,The group of men are fixing the rails.,0,standard,0,1,1
"The small girl is sitting in a harness, strapped to a tether, while others watch.",The girl in the harness is being rescued from a buring building.,1,standard,1,1,1
Two children are with a dog on leash who is standing against a tree.,Two children are with a cat on leash who is standing against a tree.,2,standard,2,2,1
A young man in black and white striped shirt rests on the grass while traffic passes nearby on the road.,A boy is on the grass.,0,standard,0,1,1
Two cars parked on the side of a street with seven people doing different tasks on the sidewalk.,there are 2 cars on the street and people on the sidewalk.,0,standard,0,1,1
A man in an orange vest is waiting at a train station.,A man is sitting down on a bench.,1,standard,1,1,1
A woman is smiling at a baby in a stroller in a meadow.,A woman is smiling at her child.,1,standard,1,1,2
A child rests on her mother lap exhausted from a day of sun and fun at the beach.,They child was on vacation.,1,standard,1,1,1
"A schoolgirl wearing a white dress, blue-striped knee socks, a blue tie, and braids, smiles in front of a line of her classmates.",A line of schoolchildren preparing to board a bus after their field trip.,1,standard,1,1,1
Gymnast photographed in mid flip.,gymnast takes a nap on balance beam,2,standard,2,2,1
A young boy playing in the grass.,There is a child in the grass.,0,standard,0,1,1
A young boy in a green shirt and blue pants is playing with a blue toy train on a wooden track.,A young boy is pretending he is a train engineer.,1,standard,1,1,1
Three people walking down a hallway at the train station.,A group of people are walking through an area of public transportation.,0,standard,0,2,2
The little boy is in the park near a duck.,The little boy is outside.,0,standard,0,1,2
A woman standing on one hand in an empty pool.,"The woman is a real estate agent specializing in renovation sales, and takes a moment to goof for her co-workers camera.",2,standard,1,1,2
"A toddler dressed only in a pamper is sitting on the floor playing with 4 ""car"" pieces to a train set.",A child plans out his future train empire.,1,standard,1,2,1
A brown dog with a purple Frisbee in its mouth.,A dog and owner are playing Frisbee outside.,1,standard,1,1,1
"A man wearing a green shirt and a leaf on his head, runs in a race with a bottle of water in his hand and his eyes closed.",A man is a marathon runner,1,standard,1,1,1
A customer places his order at Quiznos while another customer looks on.,The customer turns around and leaves the restaurant without ordering lunch.,2,standard,2,1,1
Three people are canoeing in a stream.,There are people outdoors doing a canoe competition,1,standard,1,1,2
A toddler in a denim hats plays in a tire.,A toddler playing in a tire in a junk yard.,1,standard,1,2,2
Two women looking at the camera and a man looking away.,A group of people hugging.,1,standard,2,1,2
"Young soccer players, wearing blue and white jerseys, walk around while waiting for their turn or play to begin in a soccer match.",a player walks around,0,standard,0,0,1
"A boy hits a ball, with a bat, outside, while others in the background watch him.",The kid is hitting a baseball.,0,standard,0,1,1
People are pulling a big green tractor.,There are people pulling a tractor.,0,standard,0,2,2
A small tan dog jumping out of the water,a wet dog jumping,0,standard,0,2,2
images are missing images are missing images are missing images are missing images are missing images are missing,There are no images.,0,standard,0,2,0
"A woman smiling as she hold two white dishes of food up, there is also a table full of food on the table.",This woman becomes violently nauseous at the sight of food.,2,standard,2,1,1
A man in a shirt and tie does the splits on a wood floor,The man is a gymnast.,1,standard,1,1,2
A person in orange climbs a sheer cliff face covered in snow and ice.,He is climbing the cliff,0,standard,0,2,1
Group of men sitting at a table turn to have their picture taken.,The group of men are posing for a picture.,0,standard,0,1,1
Two women in bathing suits climb rock piles by the ocean.,Women are trying to show off for their spouses.,1,standard,1,1,2
A young female wearing a red sweater is sitting on a swing set in a park,The girl is standing at the edge of her driveway.,2,standard,2,1,2
One man stops to give a sweet kiss to a cow near a train on an overpass.,the man is outside,0,standard,0,1,2
Two men wearing brown hats are doing work on a yellow house.,Some men are fixing an old lady's house.,1,standard,1,1,2
A woman in a wheelchair is talking to her friend while surrounded by other people walking in the park.,The woman is outdoors.,0,standard,0,1,2
A brown dog carries a long stick on the green grass.,A dog returns a stick to its owner.,1,standard,1,1,1
"A man in a blue shirt, jumping down a hill in a park.",a man is wearing blue,0,standard,0,2,2
A woman is sitting at a desk near to a window that has a huge picture of a hand painted on it.,A person sitting,0,standard,0,1,2
People are gathered together watching something.,A lonely boy picks up a penny off the ground.,2,standard,2,2,1
A person writing something on a newspaper.,A person is driving a fire truck.,2,standard,2,2,1
Weekend barbecue with some fish.,Weekend barbecue with some fish,0,standard,0,1,1
A view from a hidden camera at a low height shows a man and a woman standing under an umbrella mounted on the back of a three wheeled bicycle with a cart on the back.,A man and a woman stand under an umbrella.,0,standard,0,1,2
Man is chopping wood and is about to be pushed over by another person.,Two dogs are on an airplane.,2,standard,2,2,1
"Two dogs are tied up outside a shop, with a bicycle leaning against the wall of the shop.",Two dogs are eatting pizza.,2,standard,2,2,1
"A man with a ""Backyard Babies"" has a black box in front of him and a crowd on chairs behind him.",The black box is shaped like a ball.,2,standard,2,2,1
"Several people, including a boy in a striped shirt walk on a concrete path away from a body of water.",People are walking on a dirt path.,2,standard,2,1,0
Two race car drivers smile on a stage next to a female spokes model wearing a white dress and white and blue boots.,Two race car drivers are on stage,0,standard,0,1,1
A dog reaches to catch a ball with its mouth.,The dog is playing with a rope.,2,standard,2,2,1
"A woman seated indoors wearing glasses, an orange shirt, jeans and sandals is eating from a container in her hand.",A woman waits for her husband to come home for dinner.,1,standard,1,1,0
A man standing at the front of the room is pointing up while several people who are seated look towards him.,A man is sitting outside.,2,standard,2,2,1
Two women and a younger girl laugh and converse in front of a green tent and blue microphone.,Two women and a younger girl don't laugh,2,standard,2,2,1
A man with black pants on walks by a wall with unique art painted on it.,A man is in outer space.,2,standard,2,2,1
An old woman drinking water in a yellow room,A n old woman is waitng for someone in a yellow room.,1,standard,1,1,2
A man is on the ground taking his shirt off as a crowd watches.,The crowd watches a gymnast on the uneven bars.,2,standard,2,1,1
A group of people engaged in some sort of outdoor gathering or ritual.,People gathering to pray for a friend.,1,standard,1,1,1
"A man in a blue uniform tries to shoot a basket during a basketball game, while surrounded by three men in white uniforms, and as another blue-uniformed player looks on.",A group of men are playing poker around the kitchen table.,2,standard,2,1,1
A crowd of people are watching hot air balloons inflate.,People watching hot air balloons inflating.,0,standard,0,1,1
Man playing golf indoors with coat on.,A man is wearing a black coat.,1,standard,1,1,2
A group of people walk down a pedestrian only street in Asia near large green trees and older brown buildings.,A group of people walks past some trees and brown buildings.,0,standard,0,1,1
A young dark-haired woman crouches on the banks of a river while washing dishes.,A woman washes dishes in the river while camping.,1,standard,1,2,2
Five people are in a swimming pool 3 ft. deep while there is a child on the side with blue shorts on and read floaties getting ready to jump in.,People are at a pool.,0,standard,0,2,2
A little child is looking towards someone while their head is in a painting designed like a bean.,A child is observing an artist doing his work.,1,standard,1,1,2
Two girls riding on an amusement part ride.,The girls are at school.,2,standard,2,2,2
A view from a hidden camera at a low height shows a man and a woman standing under an umbrella mounted on the back of a three wheeled bicycle with a cart on the back.,A husband and wife enjoy their wedding in a church.,2,standard,2,1,2
A woman walks by a brick building that's covered with graffiti.,A woman is outside.,0,standard,0,2,1
An older woman on the computer,Woman using her personal computer.,1,standard,1,1,1
A man in a hard hat and orange safety vest works on a machine in smoky air.,Two dogs are fighting.,2,standard,2,2,1
A little girl in a red flowered dress with a tennis racket.,A little girl in red.,0,standard,0,2,1
There are two people sitting and eating ice cream while others in the background are walking.,People are sitting and eating ice cream.,0,standard,0,1,1
A goalie tries to catch a ball during a soccer game.,the goalie quit during the game.,2,standard,2,1,2
"A person playing a drum with only their lower torso, hands, drumsticks, and drum showing in the foreground.",A person is playing a guitar.,2,standard,2,2,0
There are people at the train station waiting for their trains and other trains are whizzing by them.,The people are waiting at the station.,0,standard,0,1,1
A man on a bicycle stops for a rest with his leashed dogs.,The man is walking his pet dinosaur.,2,standard,2,2,2
A man is holding a very long leash attached to a very large dog who is smelling the grass.,A man is walking a brown dog,1,standard,1,2,1
Four people with shopping carts full of bags.,A group of people just went grocery shopping,1,standard,1,1,2
Boys on a field playing flag football with one boy wearing the red flag clutching the football while a boy with a yellow flag dives to get his red flag.,A boy dives in soccer to prevent the winning goal,2,standard,2,1,1
An older couple is resting on a bench.,Two people are sitting next to each other.,0,standard,0,1,1
"A man in an orange construction vest walks in a parade with a child atop his shoulders, carry balloons.",The has two legs.,2,standard,0,1,2
Two men in shorts walking in front of a trashcan.,The men are strolling down the boardwalk.,1,standard,1,2,2
Three men sit on a bench outside.,Three man run from the police.,2,standard,2,2,1
A girl jumping on pavement.,A girl jumping,0,standard,0,2,2
A boy is standing at the edge of a wave with the sun setting or rising in the background.,A boy goes surfing for the first time.,1,standard,1,2,1
"One man wearing a blue shirt, white shorts, and sandals, and another man wearing cargo pants and a gray jacket shop at a farmer's market.","The brains are attacking, everyone run for your lives!",2,standard,2,1,1
A man and women walk atop a hill.,A man and woman are walking.,0,standard,0,1,2
A group of people in costumes are holding their arms in the air in the manner of the finale of a musical number.,Actors are performing in a musical.,1,standard,1,1,1
Multiple people starting to pack their parachutes after a successful skydive.,people pack parachutes,0,standard,0,2,1
The group of people make single file lines on the field.,People outside in lines.,0,standard,0,1,1
A skateboarder glides down a railing of some stairs.,The skateboarder goes down the railing.,0,standard,0,1,2
A man wearing a water pack and shorts on an outdoor trail.,A man is going on a hike.,1,standard,1,1,1
"A young women carrying some wooden cases, walking down the street and passing a street performer.",Nobody is carrying cases,2,standard,2,2,1
"A young male child, wearing khaki pants and a red striped polo shirt, sitting on a steel slide in a public playground.",A young child playing outdoors.,1,standard,0,2,2
Two hockey players battling for the puck after a face off.,Nobody has a hockey stick.,2,standard,2,2,1
A large competition sailboat is surrounded by three small boats in the middle of the water.,A large boat with a green flag on the back is towering above three smaller boats with the same flag.,1,standard,1,1,1
A little girl in a pink jacket is walking.,The girl is walking to her parents.,1,standard,1,1,2
A man cutting metal with a tool.,A man is cutting metal.,0,standard,0,2,1
Woman reading a book in a laundry room,The woman is singing.,2,standard,2,2,2
A man is performing an aerial skateboard trick on a ramp with several other people behind him.,The pro skater works his moves while his fans watch,1,standard,1,1,1
A young man shielding himself from a stream of water from a fire engine by using an umbrella.,A fire engine shoots water at a young man with an umbrella.,0,standard,0,2,1
Man walking with tall buildings with reflections behind him.,The man was walking.,0,standard,0,1,1
Flaming are shooting from the rear of a race car.,A race car with flames.,0,standard,0,1,1
"A woman with blond-hair and blue boots walks among a crowd of other pedestrians on a city street, looking up at something.",A woman is watching a plane fly overhead.,1,standard,1,1,1
Women are standing outside,There are muliple women outdoors.,0,standard,0,1,2
A woman in a headscarf and a boy wearing blue look to the right while sitting against a wall.,The woman and the boy are sitting near a wall and each other,1,standard,0,0,2
A pedestrian adjusting shoes and accessories.,The person walking is making adjustments to their shoes and accessories.,0,standard,0,2,2
A man in a leather jacket with the collar popped kisses the neck of a woman in a gray coat wearing a white scarf.,a guy with a jacket kisses a woman with a scarf,0,standard,0,2,2
There are two people running around a track in lane three and the one wearing a blue shirt with a green thing over the eyes is just barely ahead of the guy wearing an orange shirt and sunglasses.,Two people drive around a track.,2,standard,2,2,1
Guy playing the guitar on a bench with another man watching him.,The guy teaches his new guitar tricks to his friend.,1,standard,1,1,1
A woman in a colorful outfit sitting on the ground.,There is a woman sitting on the ground.,0,standard,0,2,2
A football team getting ready for the coin toss in a half empty stadium.,The stadium was packed with people.,2,standard,2,1,2
A woman wearing a red dress and head covering is standing outside of a building.,A woman is outside on a cloudy day.,1,standard,1,2,1
A woman with a red scarf is juggling oranges.,A woman with a black scarf is juggling bananas.,2,standard,2,2,2
A group of people play a game in the road.,a boat out of the water,2,standard,2,1,2
A balding older man in a yard is striking a pose similar to what one would see in Tai Chi.,A man is outside.,0,standard,0,1,1
A man uses a projector to give a presentation.,A man is giving a presentation.,0,standard,0,1,1
A man about to smash something with a very large sledgehammer.,the sledgehammer is large,0,standard,0,1,1
A Seattle firefighter standing in front of his truck.,The man is standing in front of the ambulance.,2,standard,2,1,1
Two cars parked on the side of a street with seven people doing different tasks on the sidewalk.,seven people are trying to move a car off the sidewalk.,2,standard,1,1,1
Greyhounds race on a sandy track with the dog in green taking the lead.,Dog in green is winning Greyhound race at track,0,standard,0,1,1
The Raiders complete the pass while the Dolphin defense scrambles to catch him.,The players are playing in Oakland.,1,standard,1,1,1
A cute puppy fetches a yellow ring chew toy in the yard.,A new puppy is learning how to get the items it's owner wants.,1,standard,1,1,1
A young girl sits on a blue bench drinking out of a straw.,A girl is sleeping.,2,standard,2,2,2
A street performer reads an angry passage from his book to two attentive recipients.,Two people are watching a street performer read from a book.,0,standard,0,2,1
A man in a black hat and jacket is sitting down.,A man sitting down is wearing a black hat and a jacket.,0,standard,0,1,1
A crowd of people are looking at various items for sale on top of a table at an outdoor event.,A group of people are outside.,0,standard,0,1,1
A man sitting up taking a nap on a park bench with an open umbrella protecting him from the sun.,A man walks in the rain.,2,standard,2,2,2
"A small baby, possibly a newborn is being bathed by a person in blue scrubs wearing protective gloves.",Someone is helping bathe the small baby.,0,standard,0,1,1
A farmer gives a tour of his farm to local families,A dog jumping through hoops.,2,standard,2,2,1
"A young lady walking down the street wearing a black jacket, sunglasses, sneakers, jeans, & gloves.",A woman is having her wisdom teeth pulled.,2,standard,2,2,2
A blond man stands next to a cement mixer with mountains in the background.,A construction worker takes a nap on a sofa.,2,standard,2,2,2
A man with blond-hair and tattoos strolls behind bleachers on the cellphone.,A man talks to a friend under the bleachers.,1,standard,1,2,2
An elderly woman wearing a flower printed apron with a pink colored shirt is cooking inside her kitchen.,A women is cooking,0,standard,0,2,1
The boy jumps into the blue pool.,The boy lays down in the sun.,2,standard,2,1,2
A bundled up Asian girl wearing a Camelbak and walking shoes walking her dog in a snowy forest.,A girl is sitting by the campfire.,2,standard,2,2,1
Two ladies looking for bread to purchase.,The women are dating.,1,standard,1,1,2
A woman in a purple sweater has an odd look on her face.,A woman in a purple sweater has an odd look on her face.,0,standard,0,1,1
girl sitting in fire for a show,The girl is sitting in a freezer.,2,standard,2,2,2
A group of Asian men pose around a large table after enjoying a meal together.,A group of Asian men are playing soccer.,2,standard,2,2,1
People work diligently on there computers at their desks.,Inside the office building several people composed articles on their computers,1,standard,1,1,1
Indian people dressed in magnificent bright colors conduct a ritual.,Indian people having a ritual,0,standard,0,1,1
Two women in colorful swimming suits are leaping above a pool while two other women in the pool watch.,All four women are drinking lemonade.,2,standard,2,2,1
"From afar, a person walks down a path through a brown field.",A person is on a walk.,1,standard,0,1,1
"A brunette baby wearing a red and gray striped shirt, jeans, and a bib with fruit characters on it is sitting on a decorative blanket.",The child is at a picnic,1,standard,1,1,1
A man drags a young boy in swim trunks into the surf at what appears to be a beach in a tropical location.,A man and boy are in a body of water.,0,standard,0,0,1
A woman with tattoos and a black t-shirt smiles and talks to a man with a partially shaved head wearing shirt with the words' hippie killer' in white letters on it.,Two guys are yelling at each other.,2,standard,2,1,2
Two boys wearing colorful winter hats and dark coats are riding bikes and smiling at each other.,Two boys are riding bikes.,0,standard,0,2,1
An older gentleman enjoys a scenic stroll through the countryside.,An old man searches for a good place to die.,1,standard,1,1,1
A lone man sitting in a large decorated area.,A woman is fixing her makeup.,2,standard,2,1,2
A child in green winter clothes is holding his or her hand up while two other children look at him or her.,A child is raising his or her hand.,0,standard,0,0,1
A woman is holding a cake frosted with chocolate-colored frosting and decorated with orange and yellow stars in front of a boy with blond-hair.,A woman is holding a fresh baked cherry pie in front of a girl in a party dress.,2,standard,2,2,1
"A person playing a drum with only their lower torso, hands, drumsticks, and drum showing in the foreground.",A person is playing a drum.,0,standard,0,2,0
"Four children playing at a preschool, one looking out the window, one is running, and the other two are playing with wooden blocks.",The children are sad because it is raining.,2,standard,1,1,1
"A bald, white man, talks with an old, black man, on a bench.",The two old men on the bench were talking about chess.,1,standard,1,1,1
A crowd on a city street watches a man flipping in the air.,The man is doing tricks.,0,standard,1,1,1
Three workers are trimming down trees.,the workers are men,1,standard,1,1,1
A woman in a red and white jacket riding a bicycle.,a woman on a busy street,1,standard,1,2,2
A group of people in white uniforms doing a show in the middle of the street.,People are wearing white uniforms.,0,standard,0,1,1
Two women both dressed in white tops and dark-colored shorts are standing in front of some motorcycles on a city street,Two women wearing tops and shorts stand by some motorcycle in the street.,0,standard,0,2,2
A girl in a purple sweatshirt bends over backwards.,A girl bends over backwards.,0,standard,0,2,2
"Very young boy standing in front of a bride and groom, wearing a suit and holding a ring-bearer's pillow.",A human standing,0,standard,0,1,1
A young boy in a field of flowers carrying a ball,boy leaving baseball game,1,standard,1,2,2
"A woman, wearing a dress, while sitting down playing a musical instrument and singing into a microphone.",The woman is near the microphone.,0,standard,0,1,2
