premise,hypothesis,gold_label,heuristic,pred_full,pred_hyp_only,pred_prem_only
A man is slicing a red tomato,A woman is slicing a tomato,1,standard,2,2,1
The men are fist fighting in a ring,Two people are fist fighting in a ring,0,standard,0,2,1
A young woman is playing the guitar,A man is preparing some dish,1,standard,2,1,1
Three boys are rocking the walk along the river,The men in brown shorts are walking on the rocks beside a river,1,standard,1,1,1
Two race cars are on a road in front of a grassy parking area,Two cars for racing are on a road in front of a grassy parking area,0,standard,0,1,1
An elderly woman is sitting on a bench and is wearing a gray jacket and black pants,An elderly man is sitting on a bench,1,standard,2,1,1
A man is walking down a road,The man is walking along a path through the wilderness,1,standard,2,1,1
A shoeless woman is sitting on a blanket under a lavender umbrella,The man is sitting outside under a purple umbrella,1,standard,2,1,1
A man doing a pose is being watched by another man,"A man in a shirt dyed purple is walking away from a man in a black shirt, who is serious",1,standard,2,2,0
A small monkey is walking in the river,A monkey is wading through a marsh,1,standard,2,2,1
A cat is playing keyboards,A cat song is being played on a piano,1,standard,1,2,2
Some dogs are playing in a stream,Two dogs are looking at something that is moving in the water,1,standard,1,1,1
"Two men are doing a skit, which is very funny, with a boxer in front of a crowd of people",A rabbit is playing with a toy rabbit,1,standard,2,2,2
A white dog is leaping from a cylindrical hay bale,A black dog is leaping from a cylindrical hay bale,1,standard,2,1,1
The snowboarder is jumping off the snow,A snowboarder is jumping off the snow,0,standard,0,2,1
Three boys are jumping off a platform,A boy is jumping off a platform and two other boys are standing and staring at him,1,standard,1,1,1
There is no woman dancing near a fire,A woman is cutting a tomato,1,standard,2,2,1
There is no woman slicing a carrot,The oriental lady is cutting a carrot into thin pieces,2,standard,2,2,1
A man is rinsing a large steak,A person is rinsing a steak with water,1,standard,1,2,1
A few children are jumping on a trampoline,Some children are jumping on a trampoline,0,standard,0,1,1
A badger is shrewdly digging the earth,The badger is burrowing a hole,0,standard,0,2,1
A man and a woman are walking together through the woods,A man and a woman are walking through a desert area,1,standard,2,2,1
A woman is brushing her feet,A woman is chopping an onion,1,standard,2,2,1
A woman is slicing an eggplant,There is no woman cutting a vegetable,2,standard,2,2,1
There is no man eating a bowl of cereal,A man is eating a bowl of cereal,2,standard,2,2,1
Two girls are playing inside a jumper house,A child in light colored clothing is standing with his arms extended outward,1,standard,2,0,1
